well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
D9,0.085,GC053,2,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆opp,Single KO,0.005777777777777798
D10,0.093,GC055,2,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆mgl,Single KO,0.013777777777777792
E3,0.088,GC032,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆mal,Single KO,0.008777777777777787
E4,0.089,GC049,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆pot,Single KO,0.009777777777777788
E5,0.089,GC052,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆nmp,Single KO,0.009777777777777788
E6,0.091,GC047,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆his,Single KO,0.01177777777777779
E7,0.094,GC050,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆rbs,Single KO,0.014777777777777792
E8,0.085,GC048,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆dpp,Single KO,0.005777777777777798
E9,0.088,GC053,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆opp,Single KO,0.008777777777777787
E10,0.093,GC055,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆mgl,Single KO,0.013777777777777792
F3,0.086,GC030,1,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆glt,Single KO,0.006777777777777785
F4,0.087,GC030,2,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆glt,Single KO,0.007777777777777786
F5,0.086,GC030,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆glt,Single KO,0.006777777777777785
F6,0.086,GC029,1,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆flh,Single KO,0.006777777777777785
F7,0.088,GC029,2,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆flh,Single KO,0.008777777777777787
F8,0.086,GC029,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,∆flh,Single KO,0.006777777777777785
F9,0.086,GC001,1,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,WT,WT,0.006777777777777785
F10,0.085,GC001,2,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,WT,WT,0.005777777777777798
F11,0.083,GC001,3,glucose-acetate,2021-09-07,1,0.7533333333333333,0.07922222222222221,WT,WT,0.0037777777777777966
C3,0.09,GC032,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mal,Single KO,0.010888888888888879
C4,0.091,GC049,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆pot,Single KO,0.01188888888888888
C5,0.092,GC052,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆nmp,Single KO,0.01288888888888888
C6,0.089,GC047,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆his,Single KO,0.009888888888888878
C7,0.096,GC050,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆rbs,Single KO,0.016888888888888884
C8,0.085,GC048,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆dpp,Single KO,0.005888888888888888
C9,0.089,GC053,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆opp,Single KO,0.009888888888888878
C10,0.094,GC055,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mgl,Single KO,0.014888888888888882
D3,0.09,GC032,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mal,Single KO,0.010888888888888879
D4,0.088,GC049,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆pot,Single KO,0.008888888888888877
D5,0.089,GC052,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆nmp,Single KO,0.009888888888888878
D6,0.091,GC047,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆his,Single KO,0.01188888888888888
D7,0.098,GC050,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆rbs,Single KO,0.018888888888888886
D8,0.085,GC048,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆dpp,Single KO,0.005888888888888888
D9,0.086,GC053,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆opp,Single KO,0.006888888888888875
D10,0.094,GC055,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mgl,Single KO,0.014888888888888882
E3,0.089,GC032,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mal,Single KO,0.009888888888888878
E4,0.089,GC049,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆pot,Single KO,0.009888888888888878
E5,0.09,GC052,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆nmp,Single KO,0.010888888888888879
E6,0.092,GC047,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆his,Single KO,0.01288888888888888
E7,0.096,GC050,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆rbs,Single KO,0.016888888888888884
E8,0.085,GC048,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆dpp,Single KO,0.005888888888888888
E9,0.088,GC053,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆opp,Single KO,0.008888888888888877
E10,0.095,GC055,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆mgl,Single KO,0.015888888888888883
F3,0.086,GC030,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆glt,Single KO,0.006888888888888875
F4,0.087,GC030,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆glt,Single KO,0.007888888888888876
F5,0.086,GC030,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆glt,Single KO,0.006888888888888875
F6,0.086,GC029,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆flh,Single KO,0.006888888888888875
F7,0.089,GC029,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆flh,Single KO,0.009888888888888878
F8,0.086,GC029,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,∆flh,Single KO,0.006888888888888875
F9,0.086,GC001,1,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,WT,WT,0.006888888888888875
F10,0.086,GC001,2,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,WT,WT,0.006888888888888875
F11,0.083,GC001,3,glucose-acetate,2021-09-07,1,0.8788888888888889,0.07911111111111112,WT,WT,0.003888888888888886
C3,0.091,GC032,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mal,Single KO,0.01185185185185185
C4,0.092,GC049,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆pot,Single KO,0.01285185185185185
C5,0.093,GC052,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆nmp,Single KO,0.013851851851851851
C6,0.09,GC047,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆his,Single KO,0.010851851851851849
C7,0.098,GC050,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆rbs,Single KO,0.018851851851851856
C8,0.086,GC048,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆dpp,Single KO,0.006851851851851845
C9,0.089,GC053,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆opp,Single KO,0.009851851851851848
C10,0.096,GC055,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mgl,Single KO,0.016851851851851854
D3,0.091,GC032,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mal,Single KO,0.01185185185185185
D4,0.089,GC049,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆pot,Single KO,0.009851851851851848
D5,0.09,GC052,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆nmp,Single KO,0.010851851851851849
D6,0.092,GC047,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆his,Single KO,0.01285185185185185
D7,0.099,GC050,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆rbs,Single KO,0.019851851851851857
D8,0.085,GC048,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆dpp,Single KO,0.005851851851851858
D9,0.086,GC053,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆opp,Single KO,0.006851851851851845
D10,0.096,GC055,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mgl,Single KO,0.016851851851851854
E3,0.09,GC032,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mal,Single KO,0.010851851851851849
E4,0.09,GC049,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆pot,Single KO,0.010851851851851849
E5,0.091,GC052,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆nmp,Single KO,0.01185185185185185
E6,0.093,GC047,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆his,Single KO,0.013851851851851851
E7,0.098,GC050,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆rbs,Single KO,0.018851851851851856
E8,0.085,GC048,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆dpp,Single KO,0.005851851851851858
E9,0.089,GC053,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆opp,Single KO,0.009851851851851848
E10,0.097,GC055,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆mgl,Single KO,0.017851851851851855
F3,0.087,GC030,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆glt,Single KO,0.007851851851851846
F4,0.088,GC030,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆glt,Single KO,0.008851851851851847
F5,0.086,GC030,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆glt,Single KO,0.006851851851851845
F6,0.087,GC029,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆flh,Single KO,0.007851851851851846
F7,0.089,GC029,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆flh,Single KO,0.009851851851851848
F8,0.087,GC029,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆flh,Single KO,0.007851851851851846
F9,0.086,GC001,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,WT,WT,0.006851851851851845
F10,0.086,GC001,2,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,WT,WT,0.006851851851851845
F11,0.083,GC001,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,WT,WT,0.0038518518518518563
C3,0.091,GC032,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mal,Single KO,0.011814814814814834
C4,0.093,GC049,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆pot,Single KO,0.013814814814814835
C5,0.094,GC052,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆nmp,Single KO,0.014814814814814836
C6,0.091,GC047,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆his,Single KO,0.011814814814814834
C7,0.101,GC050,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆rbs,Single KO,0.021814814814814842
C8,0.086,GC048,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆dpp,Single KO,0.006814814814814829
C9,0.09,GC053,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆opp,Single KO,0.010814814814814833
C10,0.097,GC055,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mgl,Single KO,0.01781481481481484
D3,0.092,GC032,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mal,Single KO,0.012814814814814834
D4,0.089,GC049,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆pot,Single KO,0.009814814814814832
D5,0.091,GC052,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆nmp,Single KO,0.011814814814814834
D6,0.093,GC047,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆his,Single KO,0.013814814814814835
D7,0.102,GC050,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆rbs,Single KO,0.02281481481481483
D8,0.086,GC048,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆dpp,Single KO,0.006814814814814829
D9,0.088,GC053,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆opp,Single KO,0.008814814814814831
D10,0.097,GC055,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mgl,Single KO,0.01781481481481484
E3,0.09,GC032,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mal,Single KO,0.010814814814814833
E4,0.091,GC049,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆pot,Single KO,0.011814814814814834
E5,0.092,GC052,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆nmp,Single KO,0.012814814814814834
E6,0.094,GC047,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆his,Single KO,0.014814814814814836
E7,0.1,GC050,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆rbs,Single KO,0.02081481481481484
E8,0.086,GC048,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆dpp,Single KO,0.006814814814814829
E9,0.09,GC053,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆opp,Single KO,0.010814814814814833
E10,0.098,GC055,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆mgl,Single KO,0.01881481481481484
F3,0.087,GC030,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆glt,Single KO,0.00781481481481483
F4,0.088,GC030,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆glt,Single KO,0.008814814814814831
F5,0.087,GC030,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆glt,Single KO,0.00781481481481483
F6,0.088,GC029,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆flh,Single KO,0.008814814814814831
F7,0.09,GC029,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆flh,Single KO,0.010814814814814833
F8,0.088,GC029,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,∆flh,Single KO,0.008814814814814831
F9,0.087,GC001,1,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,WT,WT,0.00781481481481483
F10,0.086,GC001,2,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,WT,WT,0.006814814814814829
F11,0.084,GC001,3,glucose-acetate,2021-09-07,1,1.13,0.07918518518518516,WT,WT,0.004814814814814841
C3,0.092,GC032,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mal,Single KO,0.012666666666666673
C4,0.093,GC049,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆pot,Single KO,0.013666666666666674
C5,0.095,GC052,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆nmp,Single KO,0.015666666666666676
C6,0.091,GC047,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆his,Single KO,0.011666666666666672
C7,0.103,GC050,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆rbs,Single KO,0.02366666666666667
C8,0.087,GC048,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆dpp,Single KO,0.007666666666666669
C9,0.091,GC053,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆opp,Single KO,0.011666666666666672
C10,0.099,GC055,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mgl,Single KO,0.01966666666666668
D3,0.093,GC032,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mal,Single KO,0.013666666666666674
D4,0.09,GC049,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆pot,Single KO,0.010666666666666672
D5,0.092,GC052,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆nmp,Single KO,0.012666666666666673
D6,0.094,GC047,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆his,Single KO,0.014666666666666675
D7,0.104,GC050,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆rbs,Single KO,0.02466666666666667
D8,0.086,GC048,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆dpp,Single KO,0.006666666666666668
D9,0.088,GC053,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆opp,Single KO,0.00866666666666667
D10,0.098,GC055,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mgl,Single KO,0.01866666666666668
E3,0.091,GC032,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mal,Single KO,0.011666666666666672
E4,0.092,GC049,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆pot,Single KO,0.012666666666666673
E5,0.093,GC052,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆nmp,Single KO,0.013666666666666674
E6,0.095,GC047,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆his,Single KO,0.015666666666666676
E7,0.102,GC050,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆rbs,Single KO,0.02266666666666667
E8,0.087,GC048,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆dpp,Single KO,0.007666666666666669
E9,0.09,GC053,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆opp,Single KO,0.010666666666666672
E10,0.099,GC055,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆mgl,Single KO,0.01966666666666668
F3,0.088,GC030,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆glt,Single KO,0.00866666666666667
F4,0.089,GC030,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆glt,Single KO,0.00966666666666667
F5,0.088,GC030,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆glt,Single KO,0.00866666666666667
F6,0.089,GC029,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆flh,Single KO,0.00966666666666667
F7,0.091,GC029,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆flh,Single KO,0.011666666666666672
F8,0.089,GC029,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,∆flh,Single KO,0.00966666666666667
F9,0.087,GC001,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,WT,WT,0.007666666666666669
F10,0.087,GC001,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,WT,WT,0.007666666666666669
F11,0.084,GC001,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333333,WT,WT,0.00466666666666668
C3,0.094,GC032,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆mal,Single KO,0.014851851851851852
C4,0.095,GC049,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆pot,Single KO,0.015851851851851853
C5,0.097,GC052,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆nmp,Single KO,0.017851851851851855
C6,0.092,GC047,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆his,Single KO,0.01285185185185185
C7,0.106,GC050,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆rbs,Single KO,0.02685185185185185
C8,0.087,GC048,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆dpp,Single KO,0.007851851851851846
C9,0.092,GC053,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆opp,Single KO,0.01285185185185185
C10,0.1,GC055,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆mgl,Single KO,0.020851851851851858
D3,0.094,GC032,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆mal,Single KO,0.014851851851851852
D4,0.091,GC049,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆pot,Single KO,0.01185185185185185
D5,0.093,GC052,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆nmp,Single KO,0.013851851851851851
D6,0.095,GC047,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆his,Single KO,0.015851851851851853
D7,0.107,GC050,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆rbs,Single KO,0.02785185185185185
D8,0.087,GC048,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆dpp,Single KO,0.007851851851851846
D9,0.089,GC053,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆opp,Single KO,0.009851851851851848
D10,0.1,GC055,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07914814814814815,∆mgl,Single KO,0.020851851851851858
