well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted,log_od,phase
F11,0.228,GC001,3,glucose-acetate,2021-09-07,1,7.156666666666666,0.07966666666666666,WT,WT,0.14833333333333334,-1.9082932854840065,exponential_acetate
C8,0.091,GC048,1,glucose-acetate,2021-09-07,1,0.0,0.07944444444444444,∆dpp,Single KO,0.011555555555555555,-4.4605889571769834,exponential_glucose
C8,0.092,GC048,1,glucose-acetate,2021-09-07,1,0.12555555555555564,0.0794074074074074,∆dpp,Single KO,0.0125925925925926,-4.3746465273762585,exponential_glucose
C8,0.093,GC048,1,glucose-acetate,2021-09-07,1,0.2511111111111113,0.07948148148148147,∆dpp,Single KO,0.013518518518518527,-4.303694791403974,exponential_glucose
C8,0.094,GC048,1,glucose-acetate,2021-09-07,1,0.3766666666666665,0.07933333333333335,∆dpp,Single KO,0.014666666666666647,-4.222177933731987,exponential_glucose
C8,0.096,GC048,1,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07933333333333335,∆dpp,Single KO,0.01666666666666665,-4.094344562222101,exponential_glucose
C8,0.098,GC048,1,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,∆dpp,Single KO,0.01859259259259259,-3.984992025294737,exponential_glucose
C8,0.1,GC048,1,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07940740740740741,∆dpp,Single KO,0.020592592592592593,-3.8828238507358837,exponential_glucose
C8,0.101,GC048,1,glucose-acetate,2021-09-07,1,0.878888888888889,0.07929629629629631,∆dpp,Single KO,0.021703703703703697,-3.8302723554094538,exponential_glucose
C8,0.104,GC048,1,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07944444444444444,∆dpp,Single KO,0.024555555555555553,-3.706817154800604,exponential_glucose
C8,0.106,GC048,1,glucose-acetate,2021-09-07,1,1.13,0.07937037037037037,∆dpp,Single KO,0.026629629629629628,-3.6257307872654194,exponential_glucose
C8,0.109,GC048,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.0794074074074074,∆dpp,Single KO,0.0295925925925926,-3.5202311992201913,exponential_glucose
C8,0.112,GC048,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07951851851851852,∆dpp,Single KO,0.032481481481481486,-3.427085152614283,exponential_glucose
C8,0.116,GC048,1,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07944444444444444,∆dpp,Single KO,0.03655555555555556,-3.3089221055529845,exponential_glucose
C8,0.118,GC048,1,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07944444444444444,∆dpp,Single KO,0.03855555555555555,-3.2556550763714975,exponential_glucose
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,exponential_glucose
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.04062962962962961,-3.2032576847112364,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-07,1,2.008888888888889,0.07959259259259258,∆dpp,Single KO,0.04140740740740742,-3.1842954912714214,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07955555555555555,∆dpp,Single KO,0.04144444444444445,-3.183401436674541,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07948148148148147,∆dpp,Single KO,0.041518518518518524,-3.181615721914306,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,2.385555555555556,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,2.5111111111111115,0.07955555555555555,∆dpp,Single KO,0.04044444444444445,-3.207825988681616,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,2.6366666666666663,0.07959259259259259,∆dpp,Single KO,0.040407407407407406,-3.2087421591533953,shift
C8,0.119,GC048,1,glucose-acetate,2021-09-07,1,2.762222222222222,0.07951851851851852,∆dpp,Single KO,0.03948148148148148,-3.2319235402606763,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,2.8877777777777776,0.07959259259259258,∆dpp,Single KO,0.04040740740740742,-3.208742159153395,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07966666666666666,∆dpp,Single KO,0.04033333333333333,-3.2105770220535055,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.07962962962962962,∆dpp,Single KO,0.040370370370370376,-3.2096591697632766,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07966666666666666,∆dpp,Single KO,0.04033333333333333,-3.2105770220535055,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-07,1,3.39,0.07948148148148147,∆dpp,Single KO,0.04051851851851852,-3.2059961620045394,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07951851851851853,∆dpp,Single KO,0.041481481481481466,-3.1825081806973263,shift
C8,0.122,GC048,1,glucose-acetate,2021-09-07,1,3.6411111111111114,0.07955555555555555,∆dpp,Single KO,0.04244444444444445,-3.159559247711781,shift
C8,0.123,GC048,1,glucose-acetate,2021-09-07,1,3.766666666666667,0.07955555555555556,∆dpp,Single KO,0.04344444444444444,-3.136272296332991,shift
C8,0.124,GC048,1,glucose-acetate,2021-09-07,1,3.8922222222222227,0.07948148148148147,∆dpp,Single KO,0.04451851851851853,-3.111850029891313,shift
C8,0.126,GC048,1,glucose-acetate,2021-09-07,1,4.017777777777777,0.07974074074074074,∆dpp,Single KO,0.046259259259259264,-3.0734936348608883,shift
C8,0.127,GC048,1,glucose-acetate,2021-09-07,1,4.143333333333333,0.07955555555555556,∆dpp,Single KO,0.04744444444444444,-3.048195843089732,shift
C8,0.13,GC048,1,glucose-acetate,2021-09-07,1,4.268888888888888,0.07966666666666666,∆dpp,Single KO,0.05033333333333334,-2.989087730835322,shift
C8,0.132,GC048,1,glucose-acetate,2021-09-07,1,4.394444444444444,0.07955555555555556,∆dpp,Single KO,0.052444444444444446,-2.948000870732801,exponential_acetate
C8,0.135,GC048,1,glucose-acetate,2021-09-07,1,4.52,0.07959259259259259,∆dpp,Single KO,0.05540740740740742,-2.8930419864520434,exponential_acetate
C8,0.137,GC048,1,glucose-acetate,2021-09-07,1,4.645555555555555,0.0797037037037037,∆dpp,Single KO,0.05729629629629632,-2.8595192944133996,exponential_acetate
C8,0.141,GC048,1,glucose-acetate,2021-09-07,1,4.771111111111111,0.07966666666666666,∆dpp,Single KO,0.06133333333333332,-2.7914318100412614,exponential_acetate
C8,0.144,GC048,1,glucose-acetate,2021-09-07,1,4.8966666666666665,0.0797037037037037,∆dpp,Single KO,0.0642962962962963,-2.7442532497661705,exponential_acetate
C8,0.148,GC048,1,glucose-acetate,2021-09-07,1,5.022222222222222,0.07959259259259258,∆dpp,Single KO,0.06840740740740742,-2.682274164787226,exponential_acetate
C8,0.152,GC048,1,glucose-acetate,2021-09-07,1,5.147777777777778,0.0797037037037037,∆dpp,Single KO,0.0722962962962963,-2.626982378013428,exponential_acetate
C8,0.157,GC048,1,glucose-acetate,2021-09-07,1,5.273333333333333,0.07959259259259259,∆dpp,Single KO,0.07740740740740741,-2.5586728000276096,exponential_acetate
C8,0.162,GC048,1,glucose-acetate,2021-09-07,1,5.398888888888889,0.07970370370370371,∆dpp,Single KO,0.0822962962962963,-2.4974291747868906,exponential_acetate
C8,0.168,GC048,1,glucose-acetate,2021-09-07,1,5.524444444444445,0.07944444444444444,∆dpp,Single KO,0.08855555555555557,-2.424125177528141,exponential_acetate
C8,0.174,GC048,1,glucose-acetate,2021-09-07,1,5.65,0.07948148148148147,∆dpp,Single KO,0.09451851851851852,-2.358959500521786,exponential_acetate
C8,0.18,GC048,1,glucose-acetate,2021-09-07,1,5.775555555555556,0.07955555555555556,∆dpp,Single KO,0.10044444444444443,-2.2981504959261803,exponential_acetate
C8,0.187,GC048,1,glucose-acetate,2021-09-07,1,5.901111111111112,0.07962962962962962,∆dpp,Single KO,0.10737037037037038,-2.2314710160648104,exponential_acetate
C8,0.195,GC048,1,glucose-acetate,2021-09-07,1,6.026666666666667,0.07962962962962962,∆dpp,Single KO,0.11537037037037039,-2.1596077137649123,exponential_acetate
C8,0.202,GC048,1,glucose-acetate,2021-09-07,1,6.152222222222223,0.0797037037037037,∆dpp,Single KO,0.12229629629629632,-2.1013085205063926,exponential_acetate
C8,0.211,GC048,1,glucose-acetate,2021-09-07,1,6.277777777777779,0.07966666666666666,∆dpp,Single KO,0.13133333333333333,-2.030016658352313,exponential_acetate
C8,0.221,GC048,1,glucose-acetate,2021-09-07,1,6.403333333333334,0.07970370370370371,∆dpp,Single KO,0.1412962962962963,-1.9568962012679088,exponential_acetate
D8,0.09,GC048,2,glucose-acetate,2021-09-07,1,0.0,0.07944444444444444,∆dpp,Single KO,0.010555555555555554,-4.551102964717816,exponential_glucose
D8,0.091,GC048,2,glucose-acetate,2021-09-07,1,0.12555555555555564,0.0794074074074074,∆dpp,Single KO,0.011592592592592599,-4.457388954446312,exponential_glucose
D8,0.092,GC048,2,glucose-acetate,2021-09-07,1,0.2511111111111113,0.07948148148148147,∆dpp,Single KO,0.012518518518518526,-4.380546249503447,exponential_glucose
D8,0.094,GC048,2,glucose-acetate,2021-09-07,1,0.3766666666666665,0.07933333333333335,∆dpp,Single KO,0.014666666666666647,-4.222177933731987,exponential_glucose
D8,0.095,GC048,2,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07933333333333335,∆dpp,Single KO,0.015666666666666648,-4.156219965940189,exponential_glucose
D8,0.097,GC048,2,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,∆dpp,Single KO,0.01759259259259259,-4.040277340951825,exponential_glucose
D8,0.099,GC048,2,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07940740740740741,∆dpp,Single KO,0.019592592592592592,-3.9326037131281666,exponential_glucose
D8,0.101,GC048,2,glucose-acetate,2021-09-07,1,0.878888888888889,0.07929629629629631,∆dpp,Single KO,0.021703703703703697,-3.8302723554094538,exponential_glucose
D8,0.103,GC048,2,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07944444444444444,∆dpp,Single KO,0.023555555555555552,-3.748393581646344,exponential_glucose
D8,0.106,GC048,2,glucose-acetate,2021-09-07,1,1.13,0.07937037037037037,∆dpp,Single KO,0.026629629629629628,-3.6257307872654194,exponential_glucose
D8,0.109,GC048,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.0794074074074074,∆dpp,Single KO,0.0295925925925926,-3.5202311992201913,exponential_glucose
D8,0.112,GC048,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07951851851851852,∆dpp,Single KO,0.032481481481481486,-3.427085152614283,exponential_glucose
D8,0.115,GC048,2,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07944444444444444,∆dpp,Single KO,0.03555555555555556,-3.336658860524584,exponential_glucose
D8,0.118,GC048,2,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07944444444444444,∆dpp,Single KO,0.03855555555555555,-3.2556550763714975,exponential_glucose
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07951851851851852,∆dpp,Single KO,0.03948148148148148,-3.2319235402606763,exponential_glucose
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.04062962962962961,-3.2032576847112364,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,2.008888888888889,0.07959259259259258,∆dpp,Single KO,0.04040740740740742,-3.208742159153395,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07955555555555555,∆dpp,Single KO,0.04044444444444445,-3.207825988681616,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07948148148148147,∆dpp,Single KO,0.04051851851851852,-3.2059961620045394,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,2.385555555555556,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,2.5111111111111115,0.07955555555555555,∆dpp,Single KO,0.03944444444444445,-3.2328620668429404,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,2.6366666666666663,0.07959259259259259,∆dpp,Single KO,0.039407407407407405,-3.2338014750848765,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,2.762222222222222,0.07951851851851852,∆dpp,Single KO,0.03948148148148148,-3.2319235402606763,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,2.8877777777777776,0.07959259259259258,∆dpp,Single KO,0.03940740740740742,-3.233801475084876,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07966666666666666,∆dpp,Single KO,0.03933333333333333,-3.235682943184582,shift
D8,0.119,GC048,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.07962962962962962,∆dpp,Single KO,0.039370370370370375,-3.234741766644518,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07966666666666666,∆dpp,Single KO,0.04033333333333333,-3.2105770220535055,shift
D8,0.12,GC048,2,glucose-acetate,2021-09-07,1,3.39,0.07948148148148147,∆dpp,Single KO,0.04051851851851852,-3.2059961620045394,shift
D8,0.121,GC048,2,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07951851851851853,∆dpp,Single KO,0.041481481481481466,-3.1825081806973263,shift
D8,0.121,GC048,2,glucose-acetate,2021-09-07,1,3.6411111111111114,0.07955555555555555,∆dpp,Single KO,0.04144444444444445,-3.183401436674541,shift
D8,0.122,GC048,2,glucose-acetate,2021-09-07,1,3.766666666666667,0.07955555555555556,∆dpp,Single KO,0.04244444444444444,-3.1595592477117815,shift
D8,0.124,GC048,2,glucose-acetate,2021-09-07,1,3.8922222222222227,0.07948148148148147,∆dpp,Single KO,0.04451851851851853,-3.111850029891313,shift
D8,0.125,GC048,2,glucose-acetate,2021-09-07,1,4.017777777777777,0.07974074074074074,∆dpp,Single KO,0.04525925925925926,-3.0953480052549254,shift
D8,0.127,GC048,2,glucose-acetate,2021-09-07,1,4.143333333333333,0.07955555555555556,∆dpp,Single KO,0.04744444444444444,-3.048195843089732,shift
D8,0.129,GC048,2,glucose-acetate,2021-09-07,1,4.268888888888888,0.07966666666666666,∆dpp,Single KO,0.04933333333333334,-3.0091552938861317,shift
D8,0.132,GC048,2,glucose-acetate,2021-09-07,1,4.394444444444444,0.07955555555555556,∆dpp,Single KO,0.052444444444444446,-2.948000870732801,shift
D8,0.135,GC048,2,glucose-acetate,2021-09-07,1,4.52,0.07959259259259259,∆dpp,Single KO,0.05540740740740742,-2.8930419864520434,exponential_acetate
D8,0.137,GC048,2,glucose-acetate,2021-09-07,1,4.645555555555555,0.0797037037037037,∆dpp,Single KO,0.05729629629629632,-2.8595192944133996,exponential_acetate
D8,0.141,GC048,2,glucose-acetate,2021-09-07,1,4.771111111111111,0.07966666666666666,∆dpp,Single KO,0.06133333333333332,-2.7914318100412614,exponential_acetate
D8,0.144,GC048,2,glucose-acetate,2021-09-07,1,4.8966666666666665,0.0797037037037037,∆dpp,Single KO,0.0642962962962963,-2.7442532497661705,exponential_acetate
D8,0.148,GC048,2,glucose-acetate,2021-09-07,1,5.022222222222222,0.07959259259259258,∆dpp,Single KO,0.06840740740740742,-2.682274164787226,exponential_acetate
D8,0.153,GC048,2,glucose-acetate,2021-09-07,1,5.147777777777778,0.0797037037037037,∆dpp,Single KO,0.0732962962962963,-2.6132451993839,exponential_acetate
D8,0.157,GC048,2,glucose-acetate,2021-09-07,1,5.273333333333333,0.07959259259259259,∆dpp,Single KO,0.07740740740740741,-2.5586728000276096,exponential_acetate
D8,0.163,GC048,2,glucose-acetate,2021-09-07,1,5.398888888888889,0.07970370370370371,∆dpp,Single KO,0.0832962962962963,-2.4853511930271504,exponential_acetate
D8,0.169,GC048,2,glucose-acetate,2021-09-07,1,5.524444444444445,0.07944444444444444,∆dpp,Single KO,0.08955555555555557,-2.412896113811728,exponential_acetate
D8,0.175,GC048,2,glucose-acetate,2021-09-07,1,5.65,0.07948148148148147,∆dpp,Single KO,0.09551851851851852,-2.3484351391051215,exponential_acetate
D8,0.181,GC048,2,glucose-acetate,2021-09-07,1,5.775555555555556,0.07955555555555556,∆dpp,Single KO,0.10144444444444443,-2.288243975723388,exponential_acetate
D8,0.188,GC048,2,glucose-acetate,2021-09-07,1,5.901111111111112,0.07962962962962962,∆dpp,Single KO,0.10837037037037038,-2.2222005634063966,exponential_acetate
D8,0.195,GC048,2,glucose-acetate,2021-09-07,1,6.026666666666667,0.07962962962962962,∆dpp,Single KO,0.11537037037037039,-2.1596077137649123,exponential_acetate
D8,0.203,GC048,2,glucose-acetate,2021-09-07,1,6.152222222222223,0.0797037037037037,∆dpp,Single KO,0.12329629629629632,-2.093164907411441,exponential_acetate
D8,0.212,GC048,2,glucose-acetate,2021-09-07,1,6.277777777777779,0.07966666666666666,∆dpp,Single KO,0.13233333333333333,-2.0224312869630565,exponential_acetate
D8,0.222,GC048,2,glucose-acetate,2021-09-07,1,6.403333333333334,0.07970370370370371,∆dpp,Single KO,0.1422962962962963,-1.949843801657964,exponential_acetate
E8,0.091,GC048,3,glucose-acetate,2021-09-07,1,0.0,0.07944444444444444,∆dpp,Single KO,0.011555555555555555,-4.4605889571769834,exponential_glucose
E8,0.092,GC048,3,glucose-acetate,2021-09-07,1,0.12555555555555564,0.0794074074074074,∆dpp,Single KO,0.0125925925925926,-4.3746465273762585,exponential_glucose
E8,0.093,GC048,3,glucose-acetate,2021-09-07,1,0.2511111111111113,0.07948148148148147,∆dpp,Single KO,0.013518518518518527,-4.303694791403974,exponential_glucose
E8,0.094,GC048,3,glucose-acetate,2021-09-07,1,0.3766666666666665,0.07933333333333335,∆dpp,Single KO,0.014666666666666647,-4.222177933731987,exponential_glucose
E8,0.096,GC048,3,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07933333333333335,∆dpp,Single KO,0.01666666666666665,-4.094344562222101,exponential_glucose
E8,0.097,GC048,3,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,∆dpp,Single KO,0.01759259259259259,-4.040277340951825,exponential_glucose
E8,0.099,GC048,3,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07940740740740741,∆dpp,Single KO,0.019592592592592592,-3.9326037131281666,exponential_glucose
E8,0.102,GC048,3,glucose-acetate,2021-09-07,1,0.878888888888889,0.07929629629629631,∆dpp,Single KO,0.022703703703703684,-3.7852272090502557,exponential_glucose
E8,0.104,GC048,3,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07944444444444444,∆dpp,Single KO,0.024555555555555553,-3.706817154800604,exponential_glucose
E8,0.106,GC048,3,glucose-acetate,2021-09-07,1,1.13,0.07937037037037037,∆dpp,Single KO,0.026629629629629628,-3.6257307872654194,exponential_glucose
E8,0.109,GC048,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.0794074074074074,∆dpp,Single KO,0.0295925925925926,-3.5202311992201913,exponential_glucose
E8,0.113,GC048,3,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07951851851851852,∆dpp,Single KO,0.03348148148148149,-3.3967627845942894,exponential_glucose
E8,0.116,GC048,3,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07944444444444444,∆dpp,Single KO,0.03655555555555556,-3.3089221055529845,exponential_glucose
E8,0.118,GC048,3,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07944444444444444,∆dpp,Single KO,0.03855555555555555,-3.2556550763714975,exponential_glucose
E8,0.12,GC048,3,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,shift
E8,0.12,GC048,3,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.04062962962962961,-3.2032576847112364,shift
E8,0.121,GC048,3,glucose-acetate,2021-09-07,1,2.008888888888889,0.07959259259259258,∆dpp,Single KO,0.04140740740740742,-3.1842954912714214,shift
E8,0.121,GC048,3,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07955555555555555,∆dpp,Single KO,0.04144444444444445,-3.183401436674541,shift
E8,0.121,GC048,3,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07948148148148147,∆dpp,Single KO,0.041518518518518524,-3.181615721914306,shift
E8,0.12,GC048,3,glucose-acetate,2021-09-07,1,2.385555555555556,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,shift
