well,od_600nm,strain,replicate,growth_medium,date,elapsed_time_hr,avg_blank_value
F9,0.089,WT,31,glucose,2021-07-19,1.2555555555555555,0.08388333333333337
F10,0.089,WT,32,glucose,2021-07-19,1.2555555555555555,0.08388333333333337
C3,0.089,WT,1,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C4,0.091,WT,2,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C5,0.089,WT,3,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C6,0.088,WT,4,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C7,0.087,WT,5,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C8,0.087,WT,6,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C9,0.087,WT,7,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C10,0.088,WT,8,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D3,0.089,WT,9,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D4,0.086,WT,10,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D5,0.089,WT,11,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D6,0.088,WT,12,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D7,0.087,WT,13,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D8,0.087,WT,14,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D9,0.086,WT,15,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
D10,0.088,WT,16,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E3,0.087,WT,17,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E4,0.087,WT,18,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E5,0.089,WT,19,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E6,0.091,WT,20,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E7,0.089,WT,21,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E8,0.087,WT,22,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E9,0.088,WT,23,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
E10,0.089,WT,24,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F3,0.088,WT,25,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F4,0.088,WT,26,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F5,0.087,WT,27,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F6,0.088,WT,28,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F7,0.09,WT,29,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F8,0.086,WT,30,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F9,0.09,WT,31,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
F10,0.09,WT,32,glucose,2021-07-19,1.3811111111111112,0.08435000000000001
C3,0.09,WT,1,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C4,0.091,WT,2,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C5,0.09,WT,3,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C6,0.089,WT,4,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C7,0.088,WT,5,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C8,0.089,WT,6,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C9,0.088,WT,7,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C10,0.089,WT,8,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D3,0.089,WT,9,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D4,0.087,WT,10,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D5,0.089,WT,11,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D6,0.089,WT,12,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D7,0.088,WT,13,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D8,0.087,WT,14,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D9,0.087,WT,15,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
D10,0.089,WT,16,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E3,0.088,WT,17,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E4,0.087,WT,18,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E5,0.09,WT,19,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E6,0.092,WT,20,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E7,0.09,WT,21,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E8,0.088,WT,22,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E9,0.089,WT,23,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
E10,0.09,WT,24,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F3,0.089,WT,25,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F4,0.089,WT,26,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F5,0.088,WT,27,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F6,0.089,WT,28,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F7,0.091,WT,29,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F8,0.087,WT,30,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F9,0.091,WT,31,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
F10,0.091,WT,32,glucose,2021-07-19,1.5066666666666666,0.08473333333333335
C3,0.091,WT,1,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C4,0.093,WT,2,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C5,0.091,WT,3,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C6,0.09,WT,4,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C7,0.089,WT,5,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C8,0.089,WT,6,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C9,0.089,WT,7,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C10,0.09,WT,8,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D3,0.091,WT,9,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D4,0.088,WT,10,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D5,0.09,WT,11,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D6,0.09,WT,12,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D7,0.089,WT,13,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D8,0.088,WT,14,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D9,0.088,WT,15,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
D10,0.09,WT,16,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E3,0.089,WT,17,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E4,0.088,WT,18,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E5,0.091,WT,19,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E6,0.092,WT,20,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E7,0.091,WT,21,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E8,0.089,WT,22,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E9,0.089,WT,23,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
E10,0.091,WT,24,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F3,0.09,WT,25,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F4,0.09,WT,26,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F5,0.089,WT,27,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F6,0.09,WT,28,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F7,0.092,WT,29,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F8,0.088,WT,30,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F9,0.092,WT,31,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
F10,0.092,WT,32,glucose,2021-07-19,1.6322222222222222,0.08526666666666664
C3,0.092,WT,1,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C4,0.094,WT,2,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C5,0.092,WT,3,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C6,0.091,WT,4,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C7,0.09,WT,5,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C8,0.091,WT,6,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C9,0.09,WT,7,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C10,0.091,WT,8,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D3,0.092,WT,9,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D4,0.089,WT,10,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D5,0.092,WT,11,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D6,0.091,WT,12,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D7,0.09,WT,13,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D8,0.089,WT,14,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D9,0.089,WT,15,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
D10,0.091,WT,16,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E3,0.09,WT,17,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E4,0.09,WT,18,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E5,0.092,WT,19,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E6,0.093,WT,20,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E7,0.092,WT,21,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E8,0.091,WT,22,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E9,0.09,WT,23,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
E10,0.092,WT,24,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F3,0.091,WT,25,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F4,0.091,WT,26,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F5,0.09,WT,27,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F6,0.091,WT,28,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F7,0.093,WT,29,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F8,0.089,WT,30,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F9,0.093,WT,31,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
F10,0.093,WT,32,glucose,2021-07-19,1.7577777777777779,0.08593333333333336
C3,0.093,WT,1,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C4,0.095,WT,2,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C5,0.093,WT,3,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C6,0.092,WT,4,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C7,0.092,WT,5,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C8,0.092,WT,6,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C9,0.092,WT,7,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C10,0.092,WT,8,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D3,0.093,WT,9,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D4,0.09,WT,10,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D5,0.093,WT,11,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D6,0.092,WT,12,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D7,0.091,WT,13,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D8,0.091,WT,14,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D9,0.091,WT,15,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
D10,0.092,WT,16,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E3,0.091,WT,17,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E4,0.091,WT,18,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E5,0.093,WT,19,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E6,0.095,WT,20,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E7,0.093,WT,21,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E8,0.092,WT,22,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E9,0.092,WT,23,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
E10,0.093,WT,24,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F3,0.093,WT,25,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F4,0.092,WT,26,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F5,0.092,WT,27,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F6,0.092,WT,28,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F7,0.094,WT,29,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F8,0.091,WT,30,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F9,0.095,WT,31,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
F10,0.094,WT,32,glucose,2021-07-19,1.8833333333333333,0.08660000000000004
C3,0.094,WT,1,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C4,0.096,WT,2,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C5,0.095,WT,3,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C6,0.093,WT,4,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C7,0.093,WT,5,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C8,0.093,WT,6,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C9,0.093,WT,7,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C10,0.094,WT,8,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D3,0.094,WT,9,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D4,0.092,WT,10,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D5,0.094,WT,11,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D6,0.094,WT,12,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D7,0.093,WT,13,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D8,0.092,WT,14,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D9,0.092,WT,15,glucose,2021-07-19,2.008888888888889,0.08728333333333331
D10,0.094,WT,16,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E3,0.093,WT,17,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E4,0.092,WT,18,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E5,0.094,WT,19,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E6,0.096,WT,20,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E7,0.095,WT,21,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E8,0.093,WT,22,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E9,0.093,WT,23,glucose,2021-07-19,2.008888888888889,0.08728333333333331
E10,0.094,WT,24,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F3,0.094,WT,25,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F4,0.094,WT,26,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F5,0.093,WT,27,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F6,0.094,WT,28,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F7,0.096,WT,29,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F8,0.092,WT,30,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F9,0.096,WT,31,glucose,2021-07-19,2.008888888888889,0.08728333333333331
F10,0.095,WT,32,glucose,2021-07-19,2.008888888888889,0.08728333333333331
C3,0.096,WT,1,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C4,0.097,WT,2,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C5,0.096,WT,3,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C6,0.095,WT,4,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C7,0.095,WT,5,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C8,0.095,WT,6,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C9,0.095,WT,7,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C10,0.095,WT,8,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D3,0.096,WT,9,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D4,0.093,WT,10,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D5,0.096,WT,11,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D6,0.095,WT,12,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D7,0.095,WT,13,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D8,0.094,WT,14,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D9,0.093,WT,15,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
D10,0.095,WT,16,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E3,0.094,WT,17,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E4,0.093,WT,18,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E5,0.096,WT,19,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E6,0.098,WT,20,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E7,0.096,WT,21,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E8,0.095,WT,22,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E9,0.095,WT,23,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
E10,0.096,WT,24,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F3,0.096,WT,25,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F4,0.095,WT,26,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F5,0.095,WT,27,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F6,0.095,WT,28,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F7,0.097,WT,29,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F8,0.094,WT,30,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F9,0.097,WT,31,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
F10,0.097,WT,32,glucose,2021-07-19,2.1344444444444446,0.08816666666666671
C3,0.097,WT,1,glucose,2021-07-19,2.26,0.08911666666666669
C4,0.1,WT,2,glucose,2021-07-19,2.26,0.08911666666666669
C5,0.098,WT,3,glucose,2021-07-19,2.26,0.08911666666666669
C6,0.096,WT,4,glucose,2021-07-19,2.26,0.08911666666666669
C7,0.097,WT,5,glucose,2021-07-19,2.26,0.08911666666666669
C8,0.096,WT,6,glucose,2021-07-19,2.26,0.08911666666666669
C9,0.096,WT,7,glucose,2021-07-19,2.26,0.08911666666666669
C10,0.097,WT,8,glucose,2021-07-19,2.26,0.08911666666666669
D3,0.098,WT,9,glucose,2021-07-19,2.26,0.08911666666666669
D4,0.095,WT,10,glucose,2021-07-19,2.26,0.08911666666666669
D5,0.098,WT,11,glucose,2021-07-19,2.26,0.08911666666666669
D6,0.097,WT,12,glucose,2021-07-19,2.26,0.08911666666666669
D7,0.097,WT,13,glucose,2021-07-19,2.26,0.08911666666666669
D8,0.096,WT,14,glucose,2021-07-19,2.26,0.08911666666666669
D9,0.095,WT,15,glucose,2021-07-19,2.26,0.08911666666666669
D10,0.097,WT,16,glucose,2021-07-19,2.26,0.08911666666666669
E3,0.096,WT,17,glucose,2021-07-19,2.26,0.08911666666666669
E4,0.095,WT,18,glucose,2021-07-19,2.26,0.08911666666666669
E5,0.098,WT,19,glucose,2021-07-19,2.26,0.08911666666666669
E6,0.099,WT,20,glucose,2021-07-19,2.26,0.08911666666666669
E7,0.098,WT,21,glucose,2021-07-19,2.26,0.08911666666666669
E8,0.097,WT,22,glucose,2021-07-19,2.26,0.08911666666666669
E9,0.096,WT,23,glucose,2021-07-19,2.26,0.08911666666666669
E10,0.098,WT,24,glucose,2021-07-19,2.26,0.08911666666666669
F3,0.097,WT,25,glucose,2021-07-19,2.26,0.08911666666666669
F4,0.097,WT,26,glucose,2021-07-19,2.26,0.08911666666666669
F5,0.096,WT,27,glucose,2021-07-19,2.26,0.08911666666666669
F6,0.097,WT,28,glucose,2021-07-19,2.26,0.08911666666666669
F7,0.099,WT,29,glucose,2021-07-19,2.26,0.08911666666666669
F8,0.096,WT,30,glucose,2021-07-19,2.26,0.08911666666666669
F9,0.099,WT,31,glucose,2021-07-19,2.26,0.08911666666666669
F10,0.099,WT,32,glucose,2021-07-19,2.26,0.08911666666666669
C3,0.1,WT,1,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C4,0.101,WT,2,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C5,0.1,WT,3,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C6,0.098,WT,4,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C7,0.099,WT,5,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C8,0.098,WT,6,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C9,0.099,WT,7,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C10,0.099,WT,8,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D3,0.1,WT,9,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D4,0.097,WT,10,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D5,0.1,WT,11,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D6,0.099,WT,12,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D7,0.099,WT,13,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D8,0.097,WT,14,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D9,0.097,WT,15,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
D10,0.099,WT,16,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E3,0.098,WT,17,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E4,0.097,WT,18,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E5,0.1,WT,19,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E6,0.101,WT,20,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E7,0.1,WT,21,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E8,0.099,WT,22,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E9,0.098,WT,23,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
E10,0.1,WT,24,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F3,0.099,WT,25,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F4,0.099,WT,26,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F5,0.098,WT,27,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F6,0.099,WT,28,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F7,0.101,WT,29,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F8,0.097,WT,30,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F9,0.101,WT,31,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
F10,0.101,WT,32,glucose,2021-07-19,2.3855555555555554,0.09015000000000002
C3,0.102,WT,1,glucose,2021-07-19,2.511111111111111,0.09158333333333332
C4,0.104,WT,2,glucose,2021-07-19,2.511111111111111,0.09158333333333332
