date,run_number,class,identifier,strain,replicate,growth_medium,phase,elapsed_time_hr,od_600nm_subtracted
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,0.6277777777777775,0.0189629629629629
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,0.7533333333333332,0.02
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,0.8788888888888888,0.0229629629629629
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.0044444444444445,0.025074074074074
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.13,0.028074074074074
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.255555555555555,0.0308518518518518
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.381111111111111,0.0348888888888888
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.5066666666666666,0.038
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.6322222222222222,0.0398518518518518
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.757777777777778,0.0419259259259259
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,1.883333333333333,0.0429259259259259
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.0088888888888885,0.0427777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.134444444444444,0.0428888888888888
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.26,0.0427777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.3855555555555554,0.0418888888888888
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.511111111111111,0.0418888888888888
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.6366666666666667,0.0418148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.762222222222221,0.0417777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.887777777777777,0.0418148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.0133333333333328,0.0417777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.1388888888888884,0.0417777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.264444444444444,0.0417037037037036
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.39,0.0429259259259259
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.5155555555555558,0.0438148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.641111111111111,0.0438148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.7666666666666666,0.0457037037037036
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.8922222222222222,0.0467407407407407
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.017777777777778,0.0487407407407407
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.143333333333333,0.0498888888888888
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.268888888888888,0.0527037037037037
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,4.394444444444444,0.0547037037037037
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,4.52,0.0577037037037037
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,4.645555555555555,0.0608148148148147
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,4.771111111111111,0.0637777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,4.8966666666666665,0.0677777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.022222222222222,0.0717407407407407
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.147777777777778,0.0756666666666666
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.273333333333333,0.0818148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.398888888888888,0.0867407407407407
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.524444444444444,0.0928148148148148
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.65,0.0986296296296296
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.775555555555555,0.1057037037037036
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.901111111111111,0.1126666666666666
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.026666666666666,0.1205555555555555
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.152222222222222,0.1287777777777777
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.277777777777778,0.1376666666666666
2021-09-08,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.403333333333333,0.1476666666666666
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.0,0.010111111111111
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.1255555555555555,0.0121111111111111
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.2511111111111111,0.0129629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.3766666666666666,0.015074074074074
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.5022222222222221,0.0161481481481481
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.6277777777777778,0.0178888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.7533333333333334,0.020037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.8788888888888888,0.023037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.0044444444444445,0.0249629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.13,0.0289629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.2555555555555555,0.0319629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.3811111111111112,0.0359629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.5066666666666668,0.0409629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.6322222222222222,0.0468888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.757777777777778,0.0518518518518518
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.8833333333333333,0.058037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,2.0088888888888885,0.0639999999999999
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,2.134444444444444,0.0679629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.26,0.0699999999999999
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.3855555555555554,0.0709629629629629
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.511111111111111,0.072074074074074
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.6366666666666667,0.071074074074074
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.762222222222222,0.0708518518518518
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.8877777777777776,0.0708888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.013333333333333,0.0699999999999999
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.138888888888889,0.0698518518518518
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.2644444444444445,0.0699259259259259
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.39,0.0699259259259259
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.5155555555555558,0.0707777777777777
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.641111111111111,0.0718888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.7666666666666666,0.0737777777777777
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.8922222222222222,0.0748888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.017777777777778,0.0738888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.1433333333333335,0.0748148148148148
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.268888888888888,0.0747777777777777
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.394444444444444,0.0768148148148148
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.52,0.0787777777777777
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.645555555555555,0.0817777777777777
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.771111111111111,0.0847037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.8966666666666665,0.0879259259259259
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,5.022222222222222,0.0918148148148148
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,5.147777777777778,0.0958148148148148
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.273333333333333,0.1007037037037036
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.398888888888889,0.1057407407407407
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.524444444444445,0.1117407407407407
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.65,0.1178888888888888
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.775555555555555,0.1237037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.901111111111111,0.1307037037037036
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.026666666666666,0.1387037037037037
2021-09-08,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.152222222222222,0.1468148148148148
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.0,0.0101111111111111
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.1255555555555555,0.0111481481481481
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.2511111111111111,0.0131111111111111
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.3766666666666666,0.0141111111111111
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.5022222222222222,0.0149629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.6277777777777778,0.017074074074074
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.7533333333333333,0.0181481481481481
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.8788888888888889,0.0198888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.0044444444444445,0.022037037037037
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.13,0.024037037037037
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.2555555555555555,0.0269629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.3811111111111112,0.0309629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.5066666666666666,0.0339629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.6322222222222222,0.0379629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.757777777777778,0.0429629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.8833333333333333,0.0478888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.008888888888889,0.0538518518518518
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.1344444444444446,0.060037037037037
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.26,0.0659999999999999
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.3855555555555554,0.0699629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.511111111111111,0.071
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.6366666666666667,0.0729629629629629
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.7622222222222224,0.073074074074074
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.887777777777778,0.073074074074074
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.013333333333333,0.0728518518518518
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.138888888888889,0.0728888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.2644444444444445,0.072
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.39,0.0708518518518518
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.515555555555556,0.0709259259259259
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.641111111111111,0.0699259259259259
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.7666666666666666,0.0697777777777777
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.8922222222222222,0.0698888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.017777777777778,0.0697777777777777
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.1433333333333335,0.0708888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.268888888888889,0.0718888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.394444444444445,0.0728148148148148
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.52,0.0747777777777777
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.645555555555555,0.0758148148148148
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.771111111111111,0.0787777777777777
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.8966666666666665,0.0797777777777777
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,5.022222222222222,0.0827037037037037
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.147777777777778,0.0859259259259259
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.273333333333333,0.0888148148148148
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.398888888888889,0.0928148148148148
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.524444444444445,0.0967037037037036
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.65,0.1007407407407407
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.775555555555556,0.1067407407407407
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.901111111111111,0.1118888888888888
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.026666666666666,0.1177037037037037
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.152222222222222,0.1247037037037036
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.277777777777778,0.1317037037037036
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.403333333333333,0.1388148148148147
2021-09-08,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.528888888888889,0.1467777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.0,0.0101111111111111
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.1255555555555556,0.0119629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.2511111111111111,0.014074074074074
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.3766666666666666,0.0151481481481481
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.5022222222222223,0.0168888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.6277777777777778,0.019037037037037
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.7533333333333332,0.022037037037037
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.8788888888888888,0.0239629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.0044444444444445,0.0279629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.13,0.0309629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.2555555555555555,0.0349629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.3811111111111112,0.0399629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.5066666666666666,0.0448888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.6322222222222222,0.0508518518518518
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.757777777777778,0.057037037037037
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.883333333333333,0.0629999999999999
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,2.008888888888889,0.0669629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.1344444444444446,0.0689999999999999
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.26,0.0699629629629629
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.385555555555556,0.071074074074074
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.5111111111111115,0.071074074074074
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.6366666666666667,0.0708518518518518
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.7622222222222224,0.0698888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.887777777777778,0.0699999999999999
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.0133333333333336,0.0688518518518518
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.1388888888888893,0.0679259259259259
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.2644444444444445,0.0669259259259259
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.39,0.0667777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.515555555555556,0.0678888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.641111111111112,0.0677777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.766666666666667,0.0678888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.892222222222223,0.0688888888888888
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.017777777777778,0.0698148148148148
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.143333333333333,0.0717777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.268888888888888,0.0738148148148148
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.394444444444444,0.0747777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.52,0.0777777777777777
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,4.645555555555555,0.0797037037037037
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_acetate,4.771111111111111,0.0829259259259259
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_acetate,4.8966666666666665,0.0868148148148148
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_acetate,5.022222222222222,0.0898148148148148
2021-09-08,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_acetate,5.147777777777778,0.0937037037037036
